,Eastern Africa,Burundi,Comoros,Djibouti,Eritrea,Ethiopia,Kenya,Madagascar,Malawi,Mauritius,Mayotte,Mozambique,R_union,Rwanda,Somalia,Uganda,Tanzania,Zambia,Zimbabwe,Middle Africa,Angola,Cameroon,Central African Republic,Chad,Congo,Congo DR,Equatorial Guinea,Gabon,Sao Tome and Principe,Northern Africa,Algeria,Egypt,Libyan Arab Jamahiriya,Morocco,Sudan,Tunisia,Western Sahara,Southern Africa,Botswana,Lesotho,Namibia,South Africa,Swaziland,Western Africa,Benin,Burkina Faso,Cape Verde,Cote dIvoire,Gambia,Ghana,Guinea,Guinea-Bissau,Liberia,Mali,Mauritania,Niger,Nigeria,Senegal,Sierra Leone,Togo,ASIA,Eastern Asia,China,"China, Hong Kong SAR","China, Macao SAR","Korea, DPR",Japan,Mongolia,Republic of Korea,Other non-specified areas,South-Central Asia,Central Asia,Kazakhstan,Kyrgyzstan,Tajikistan,Turkmenistan,Uzbekistan,Southern Asia,Afghanistan,Bangladesh,Bhutan,India,Iran,Maldives,Nepal,Pakistan,Sri Lanka,South-Eastern Asia,Brunei,Cambodia,Indonesia,Lao PDR,Malaysia,Myanmar,Philippines,Singapore,Thailand,Timor-Leste,Viet Nam,Western Asia,Armenia,Azerbaijan,Bahrain,Cyprus,Georgia,Iraq,Israel,Jordan,Kuwait,Lebanon,Occupied Palestinian Territory,Oman,Qatar,Saudi Arabia,Syria,Turkey,United Arab Emirates,Yemen,EUROPE,Eastern Europe,Belarus,Bulgaria,Czech Republic,Hungary,Poland,Moldova,Romania,Russia,Slovakia,Ukraine,Northern Europe,Channel Islands,Denmark,Estonia,Finland,Iceland,Ireland,Latvia,Lithuania,Norway,Sweden,United Kingdom,Southern Europe,Albania,Bosnia and Herzegovina,Croatia,Greece,Italy,Malta,Montenegro,Portugal,Serbia,Slovenia,Spain,Macedonia,Western Europe,Austria,Belgium,France,Germany,Luxembourg,Netherlands,Switzerland,LATIN AMERICA AND THE CARIBBEAN,Caribbean,Aruba,Bahamas,Barbados,Cuba,Dominican Republic,Grenada,Guadeloupe,Haiti,Jamaica,Martinique,Netherlands Antilles,Puerto Rico,Saint Lucia,Saint Vincent and the Grenadines,Trinidad and Tobago,United States Virgin Islands,Central America,Belize,Costa Rica,El Salvador,Guatemala,Honduras,Mexico,Nicaragua,Panama,South America,Argentina,Bolivia,Brazil,Chile,Colombia,Ecuador,French Guiana,Guyana,Paraguay,Peru,Suriname,Uruguay,Venezuela,NORTHERN AMERICA,Canada,United States of America,OCEANIA,Australia/New Zealand,Australia,New Zealand,Melanesia,Fiji,New Caledonia,Papua New Guinea,Solomon Islands,Vanuatu,Micronesia,Guam,Micronesia (Fed. States of),Polynesia,French Polynesia,Samoa,Tonga
88,254.864,5.348,0.427,0.575,2.828,70.52,29.854,26.091,8.444,5.752,0.446,17.065,4.402,7.437,5.34,16.309,38.078,6.03,9.577,65.692,10.798,12.722,2.545,4.5,3.104,29.043,0.787,2.039,0.154,395.133,78.874,167.987,13.772,69.583,36.499,27.512,0.906,68.843,1.681,0.971,2.811,62.789,0.591,193.869,6.482,6.784,1.257,15.64,0.487,29.105,6.776,0.964,1.944,4.142,1.504,7.052,102.583,3.289,0.849,4.996,10881.235,5769.322,4312.656,76.535,4.568,37.599,841.642,6.024,338.366,151.932,2959.114,131.421,34.711,10.621,12.615,9.227,64.247,2827.693,11.583,249.52,1.158,2058.155,189.761,1.074,38.129,203.398,74.915,1660.251,1.702,15.96,644.736,7.395,74.218,73.374,161.344,41.894,286.062,0.809,352.757,492.548,13.382,28.873,3.047,5.344,16.462,26.73,38.667,8.773,3.084,10.543,5.208,4.446,3.665,45.249,40.789,199.449,20.447,18.39,3854.78,961.103,30.624,21.678,39.066,30.788,154.659,10.243,50.666,473.308,21.076,128.995,581.274,1.058,30.466,5.344,33.671,2.133,24.676,8.743,12.508,29.033,58.411,374.438,995.855,12.38,16.459,19.287,61.939,431.074,2.43,2.141,62.461,29.237,12.07,338.674,6.591,1316.548,60.6,64.764,420.782,604.985,3.281,105.279,56.386,2290.038,166.101,0.529,1.613,1.371,77.465,33.911,0.325,3.187,9.547,9.121,3.057,1.107,17.346,0.644,0.265,4.718,0.605,547.936,0.886,24.722,17.61,27.208,17.852,430.5,16.011,13.147,1576.001,142.749,16.865,879.868,99.103,164.984,51.174,0.737,1.805,15.555,89.14,1.562,14.174,98.269,2220.046,265.597,1953.929,201.976,188.565,158.027,30.538,10.301,1.952,1.152,6.204,0.612,0.381,1.407,0.62,0.115,1.703,0.914,0.347,0.157
89,203.331,4.194,0.326,0.438,2.222,55.737,23.646,21.108,6.45,4.827,0.381,13.652,3.916,5.868,4.134,12.726,30.617,4.753,8.05,50.772,8.378,9.962,1.99,3.367,2.435,22.237,0.626,1.654,0.123,323.046,63.867,138.606,11.534,57.595,28.102,22.63,0.712,58.495,1.394,0.781,2.284,53.559,0.477,150.689,5.063,4.982,1.029,12.439,0.348,23.339,5.332,0.699,1.465,2.938,1.085,5.129,80.083,2.249,0.559,3.933,9256.437,5005.765,3691.476,69.019,4.024,31.779,768.3,4.843,301.096,135.228,2448.454,108.82,28.425,8.564,10.458,7.578,53.795,2339.634,8.757,199.369,0.983,1714.266,157.471,0.902,30.468,162.243,65.175,1396.604,1.468,12.657,540.028,5.874,59.14,58.481,132.622,38.244,247.006,0.63,300.454,405.614,11.651,23.528,2.471,4.658,13.794,20.86,34.706,7.028,2.565,8.707,4.14,3.641,2.956,37.567,34.891,161.748,16.234,14.469,3394.244,840.139,26.242,18.551,36.176,27.996,140.972,8.741,47.998,404.975,18.323,110.165,512.366,0.92,26.861,4.713,30.296,1.906,21.641,7.505,10.68,26.257,51.886,328.99,876.577,10.838,14.135,16.937,55.532,379.528,2.157,1.853,54.358,25.072,10.696,298.908,5.588,1165.162,53.048,57.162,379.356,529.467,2.877,92.685,50.143,1986.378,141.911,0.444,1.357,1.178,64.821,29.927,0.263,2.819,7.609,7.803,2.697,0.964,15.63,0.554,0.212,3.964,0.546,477.104,0.73,21.554,15.497,23.185,15.401,375.288,14.196,11.253,1367.363,125.925,13.973,762.473,87.423,142.85,44.728,0.631,1.508,13.437,76.615,1.296,12.489,84.001,1979.992,235.957,1743.586,178.855,167.814,140.926,26.888,8.4,1.639,1.027,4.951,0.476,0.307,1.185,0.524,0.095,1.456,0.777,0.298,0.137
90,158.672,3.213,0.241,0.323,1.805,42.721,18.401,16.657,4.77,3.937,0.325,10.594,3.42,4.533,3.111,9.782,24.126,3.7,6.775,38.177,6.301,7.591,1.525,2.451,1.862,16.577,0.47,1.305,0.095,256.509,50.01,111.039,9.532,46.55,20.792,18.046,0.54,48.83,1.134,0.614,1.802,44.91,0.37,114.234,3.835,3.533,0.812,9.685,0.241,18.16,4.088,0.503,1.076,2.048,0.755,3.556,61.04,1.509,0.364,3.013,7699.268,4246.361,3071.1,61.706,3.489,26.096,697.05,3.756,264.435,118.729,1979.439,88.008,22.654,6.66,8.442,6.072,44.18,1891.431,6.48,152.215,0.82,1399.368,127.211,0.738,23.594,125.335,55.67,1147.148,1.255,9.621,441.325,4.514,44.987,45.273,105.936,34.381,208.818,0.478,250.56,326.32,10.015,18.473,1.951,4,11.28,15.791,30.925,5.495,2.112,7.001,3.17,2.924,2.341,31.276,29.189,126.681,12.678,11.018,2942.924,727.83,22.177,15.606,33.254,25.356,128.307,7.334,44.824,342.495,15.787,92.69,443.718,0.783,23.267,4.111,26.902,1.682,18.727,6.336,8.915,23.438,45.377,283.554,759.424,9.342,11.882,14.668,49.121,328.377,1.899,1.578,46.567,21.116,9.362,260.043,4.63,1011.952,45.437,49.647,338.34,451.835,2.475,80.075,43.77,1696.596,118.498,0.363,1.117,0.993,52.497,26.099,0.203,2.452,5.852,6.492,2.334,0.827,13.939,0.468,0.163,3.258,0.489,410.346,0.584,18.473,13.464,19.49,13.091,323.308,12.497,9.439,1167.752,110.096,11.342,650.279,76.079,121.179,38.554,0.526,1.226,11.418,64.779,1.046,10.898,70.319,1747.293,207.055,1539.863,156.712,147.779,124.455,23.324,6.76,1.342,0.91,3.907,0.36,0.241,0.96,0.427,0.075,1.213,0.646,0.251,0.12
91,120.318,2.386,0.171,0.229,1.55,31.445,13.994,12.712,3.349,3.037,0.282,7.875,2.918,3.407,2.28,7.443,18.522,2.852,5.673,27.831,4.559,5.586,1.139,1.738,1.384,12.039,0.325,0.99,0.071,195.599,37.238,85.342,7.756,36.443,14.632,13.792,0.396,39.808,0.894,0.464,1.361,36.817,0.272,83.937,2.792,2.443,0.599,7.324,0.168,13.571,3.048,0.341,0.766,1.462,0.518,2.273,45.078,1.051,0.26,2.226,6249.018,3530.221,2491.484,54.314,2.971,21.327,626.639,2.732,228.518,102.236,1552.655,68.194,17.15,4.826,6.489,4.665,35.064,1484.461,4.729,108.628,0.679,1114.474,98.933,0.579,17.518,92.396,46.525,912.249,1.049,6.889,349.196,3.313,31.452,33.771,81.258,30.522,172.013,0.349,202.437,253.893,8.369,13.486,1.504,3.369,8.775,11.795,27.271,4.174,1.814,5.413,2.291,2.367,1.831,26.208,24.029,93.459,9.743,7.995,2496.531,621.396,18.26,12.84,30.716,23.07,116.694,5.951,42.618,281.917,13.396,75.934,375.03,0.643,19.689,3.527,23.453,1.46,15.906,5.191,7.174,20.705,38.869,237.873,644.118,7.908,9.669,12.452,42.972,277.463,1.647,1.315,38.924,17.386,8.045,221.915,3.718,855.987,37.718,42.161,297.324,371.63,2.074,67.422,37.329,1415.605,95.202,0.281,0.882,0.811,39.899,22.422,0.148,2.079,4.263,5.196,1.966,0.695,12.288,0.385,0.114,2.562,0.427,347.401,0.441,15.405,11.502,16.087,10.939,274.408,10.913,7.706,973.002,95.091,8.961,539.657,64.81,100.154,32.66,0.429,0.957,9.501,53.54,0.805,9.363,57.065,1514.836,177.885,1336.649,134.973,127.905,108.161,19.744,5.34,1.057,0.8,3.047,0.258,0.178,0.744,0.333,0.057,0.984,0.517,0.205,0.105
92,89.098,1.72,0.118,0.157,1.315,22.447,10.388,9.471,2.242,2.309,0.242,5.679,2.472,2.494,1.622,5.548,13.898,2.155,4.668,19.663,3.184,3.988,0.829,1.188,1.002,8.478,0.211,0.731,0.052,145.344,26.977,63.925,6.213,27.828,9.857,10.264,0.28,31.884,0.689,0.338,1,29.666,0.191,59.827,1.967,1.618,0.43,5.396,0.113,9.855,2.21,0.218,0.529,1.015,0.339,1.319,32.305,0.715,0.184,1.598,5006.589,2905.262,1993.466,47.105,2.471,17.065,562.511,1.913,193.773,86.958,1195.294,51.611,12.623,3.361,4.864,3.495,27.268,1143.683,3.359,74.323,0.552,873.079,75.188,0.446,12.623,65.837,38.276,712.265,0.872,4.739,271.243,2.353,20.772,24.481,60.827,26.752,139.063,0.247,160.916,193.768,6.858,9.436,1.131,2.787,6.667,8.663,23.85,3.107,1.529,4.094,1.6,1.881,1.402,21.588,19.492,66.762,7.326,5.595,2090.298,521.701,14.748,10.394,27.74,20.618,103.769,4.744,39.261,228.181,11.197,61.049,313.383,0.523,16.479,2.987,20.226,1.25,13.349,4.187,5.655,18.009,32.985,197.273,539.467,6.542,7.731,10.419,37.035,231.902,1.404,1.079,32.104,14.112,6.83,186.797,2.929,715.747,30.864,35.304,258.46,301.567,1.712,56.038,31.522,1168.04,75.938,0.212,0.684,0.651,30.05,19.079,0.1,1.75,2.999,4.108,1.633,0.574,10.717,0.313,0.077,1.977,0.371,290.721,0.324,12.708,9.77,13.133,9.034,230.141,9.415,6.196,801.381,81.235,6.945,442.637,54.546,81.797,27.361,0.342,0.736,7.805,43.722,0.605,7.93,45.713,1294.337,150.704,1143.395,114.898,109.392,92.885,16.507,4.155,0.816,0.697,2.335,0.18,0.127,0.569,0.254,0.041,0.782,0.408,0.168,0.088
93,64.98,1.213,0.078,0.101,1.032,15.771,7.546,6.98,1.462,1.848,0.204,4.055,2.119,1.788,1.109,3.975,10.248,1.572,3.759,13.421,2.164,2.785,0.586,0.761,0.704,5.708,0.137,0.539,0.037,107.443,19.757,47.691,4.91,20.911,6.393,7.589,0.192,25.28,0.527,0.247,0.736,23.635,0.135,41.521,1.352,0.969,0.321,3.907,0.066,7.074,1.557,0.146,0.345,0.617,0.197,0.706,22.625,0.399,0.102,1.124,3988.076,2369.412,1570.872,40.453,1.993,12.665,507.602,1.371,160.78,73.676,915.369,39.591,9.491,2.43,3.719,2.631,21.32,875.778,2.251,51.008,0.428,678.195,57,0.339,8.987,46.447,31.123,555.206,0.738,3.224,210.071,1.654,14.008,17.429,45.456,23.036,110.941,0.17,128.479,148.089,5.624,6.811,0.814,2.273,5.201,6.021,20.749,2.275,1.134,3.101,1.124,1.383,1.036,17.086,15.394,48.852,5.339,3.872,1745.182,431.253,11.866,8.327,23.777,17.671,88.68,3.821,33.075,185.83,9.262,48.944,262.501,0.432,13.815,2.503,17.394,1.058,11.157,3.406,4.48,15.294,28.046,164.527,450.217,5.255,6.209,8.653,31.193,194.309,1.192,0.878,26.525,11.383,5.781,156.047,2.302,601.211,25.404,29.445,223.298,248.127,1.412,46.612,26.675,967.96,62.733,0.163,0.54,0.524,24.548,16.166,0.075,1.488,2.103,3.315,1.37,0.475,9.255,0.257,0.053,1.567,0.323,241.542,0.242,10.591,8.348,10.696,7.407,191.3,7.994,4.964,663.685,68.795,5.331,366.872,45.916,66.917,22.797,0.273,0.572,6.376,35.713,0.468,6.653,36.996,1097.442,127.364,969.886,97.5,93.237,79.383,13.854,3.2,0.636,0.601,1.747,0.123,0.093,0.431,0.194,0.031,0.632,0.329,0.134,0.074
94,46.82,0.838,0.048,0.062,0.74,10.992,5.361,5.103,0.947,1.576,0.171,2.894,1.831,1.255,0.723,2.714,7.423,1.102,2.944,8.848,1.437,1.914,0.405,0.447,0.479,3.648,0.092,0.399,0.027,79.401,14.863,35.569,3.816,15.416,4.013,5.597,0.127,19.791,0.398,0.183,0.547,18.566,0.097,28.117,0.912,0.489,0.254,2.787,0.024,5.052,1.062,0.108,0.21,0.287,0.09,0.358,15.536,0.131,0.027,0.778,3158.315,1913.217,1216.796,34.279,1.541,8.459,459.247,1.031,129.874,61.99,698.754,30.988,7.386,1.882,2.925,2.004,16.791,667.766,1.394,36.099,0.312,522.425,43.22,0.256,6.367,32.758,24.935,432.49,0.633,2.214,162.445,1.166,10.1,12.236,34.087,19.451,86.981,0.118,103.059,113.854,4.594,5.21,0.556,1.819,4.196,3.899,17.918,1.645,0.696,2.361,0.816,0.91,0.732,12.875,11.774,37.42,3.745,2.688,1448.917,349.488,9.479,6.587,19.309,14.501,72.569,3.106,25.363,151.991,7.556,39.027,219.94,0.36,11.577,2.072,14.87,0.883,9.265,2.792,3.563,12.646,23.844,137.741,373.434,4.065,5.001,7.108,25.597,162.886,0.999,0.706,21.906,9.11,4.86,128.986,1.801,506.055,20.996,24.386,191.223,206.816,1.158,38.706,22.571,804.666,53.821,0.129,0.438,0.423,21.986,13.615,0.061,1.281,1.495,2.739,1.152,0.393,7.899,0.212,0.041,1.283,0.278,198.832,0.186,8.902,7.171,8.686,6.021,157.246,6.665,3.955,552.013,57.628,4.054,306.949,38.562,54.798,18.85,0.214,0.455,5.173,29.158,0.377,5.51,30.28,920.094,107.004,812.937,82.246,78.958,67.316,11.642,2.45,0.504,0.517,1.274,0.087,0.068,0.331,0.151,0.021,0.507,0.269,0.109,0.055
95,33.104,0.566,0.029,0.038,0.531,7.54,3.714,3.625,0.596,1.304,0.143,1.998,1.556,0.863,0.471,1.848,5.23,0.763,2.218,5.819,0.947,1.297,0.274,0.267,0.324,2.352,0.053,0.286,0.019,55.615,10.952,25.308,2.89,9.931,2.516,3.939,0.079,14.896,0.285,0.127,0.39,14.026,0.068,18.984,0.609,0.26,0.196,1.928,0.016,3.506,0.713,0.08,0.131,0.159,0.049,0.216,10.476,0.088,0.019,0.529,2453.831,1524.47,925.774,28.094,1.12,5.224,412.463,0.742,100.387,50.666,519.291,23.112,5.465,1.386,2.185,1.452,12.624,496.179,0.88,24.923,0.22,392.747,31.384,0.182,4.396,22.174,19.273,325.241,0.533,1.484,121.621,0.799,6.8,8.371,24.602,16.089,65.134,0.078,79.73,84.829,3.548,3.555,0.284,1.397,3.197,2.666,15.232,1.183,0.222,1.736,0.586,0.507,0.47,9.405,8.81,27.64,2.575,1.816,1165.612,272.394,7.195,5.026,15.344,11.697,57.332,2.41,19.031,118.764,5.956,29.639,179.13,0.292,9.449,1.662,12.396,0.711,7.489,2.196,2.688,10.185,19.816,111.981,300.795,2.954,3.858,5.645,20.458,132.971,0.81,0.546,17.501,7.084,3.974,103.306,1.351,413.293,16.714,19.516,160.03,166.187,0.92,31.125,18.643,651.581,45.334,0.096,0.34,0.326,19.36,11.245,0.047,1.075,1.032,2.214,0.938,0.313,6.609,0.17,0.03,1.005,0.236,159.918,0.135,7.272,6.074,6.925,4.79,126.225,5.444,3.053,446.329,47.24,2.986,249.038,31.411,43.762,15.24,0.166,0.351,4.085,23.223,0.292,4.419,24.113,745.138,86.733,658.287,67.484,65.003,55.539,9.464,1.841,0.38,0.436,0.919,0.059,0.047,0.241,0.113,0.015,0.399,0.218,0.085,0.04
96,23.657,0.388,0.021,0.029,0.383,5.397,2.574,2.538,0.4,1.066,0.119,1.378,1.297,0.605,0.345,1.329,3.632,0.539,1.568,4.241,0.685,0.928,0.188,0.201,0.232,1.755,0.038,0.202,0.012,38.582,8.169,17.029,2.123,6.701,1.874,2.632,0.054,10.585,0.186,0.084,0.27,10.002,0.043,13.389,0.436,0.208,0.148,1.322,0.011,2.435,0.499,0.064,0.098,0.128,0.037,0.172,7.362,0.072,0.016,0.376,1874.985,1200.145,693.22,21.948,0.716,2.941,368.991,0.521,71.923,39.885,377.45,16.289,3.84,0.992,1.538,0.994,8.925,361.161,0.671,17.955,0.144,288.634,21.644,0.117,3.073,14.805,14.118,234.601,0.442,1.049,87.882,0.563,4.412,5.802,17.133,12.905,45.324,0.054,59.035,62.789,2.51,2.328,0.206,1.003,2.27,2.207,12.736,0.878,0.176,1.235,0.444,0.338,0.335,6.504,6.404,20.167,1.78,1.268,898.986,199.59,5.038,3.64,11.645,9.133,42.45,1.754,13.405,87.144,4.471,20.91,140.912,0.228,7.472,1.275,10.011,0.547,5.846,1.643,1.878,7.852,16.042,87.906,233.06,1.897,2.809,4.271,15.669,105.189,0.623,0.399,13.398,5.314,3.133,79.132,0.961,325.424,12.672,14.894,130.095,127.963,0.697,24.009,14.97,511.839,37.957,0.066,0.251,0.236,17.267,9.063,0.033,0.881,0.722,1.765,0.73,0.242,5.389,0.131,0.019,0.754,0.195,124.831,0.095,5.755,5.08,5.42,3.713,98.196,4.315,2.257,349.051,37.636,2.119,194.974,24.581,33.985,11.98,0.125,0.266,3.117,17.975,0.219,3.384,18.687,574.226,66.915,507.223,53.445,51.575,44.195,7.38,1.38,0.275,0.357,0.67,0.045,0.033,0.181,0.082,0.011,0.309,0.175,0.065,0.025
97,16.461,0.26,0.016,0.023,0.266,3.795,1.715,1.713,0.254,0.86,0.099,0.914,1.073,0.411,0.25,0.937,2.424,0.371,1.05,3.083,0.492,0.655,0.129,0.151,0.166,1.321,0.026,0.135,0.008,25.581,5.975,10.794,1.51,4.198,1.416,1.652,0.036,7.202,0.113,0.051,0.18,6.831,0.027,9.202,0.31,0.156,0.109,0.87,0.009,1.636,0.343,0.052,0.075,0.096,0.029,0.129,5.06,0.053,0.012,0.26,1400.609,926.33,503.267,16.75,0.41,1.314,324.306,0.354,49.344,30.585,265.918,10.986,2.583,0.687,1.034,0.643,6.039,254.932,0.517,12.771,0.087,205.817,14.174,0.068,2.084,9.412,10.002,163.202,0.359,0.733,61.441,0.385,2.697,3.886,11.403,10.17,29.85,0.034,42.244,45.159,1.687,1.394,0.142,0.688,1.539,1.827,10.399,0.641,0.132,0.844,0.334,0.208,0.225,4.245,4.479,14.326,1.185,0.864,676.251,140.6,3.35,2.538,8.563,6.928,30.17,1.226,8.924,61.618,3.239,14.044,108.657,0.175,5.798,0.953,7.922,0.409,4.46,1.19,1.248,5.92,12.763,67.658,176.353,1.098,1.967,3.137,11.701,81.502,0.467,0.28,9.987,3.853,2.411,59.091,0.651,250.641,9.373,11.058,103.626,96.088,0.515,18.075,11.812,394.666,31.33,0.043,0.181,0.163,15.096,7.212,0.022,0.712,0.493,1.381,0.556,0.18,4.327,0.099,0.013,0.548,0.158,95.354,0.062,4.462,4.216,4.154,2.815,74.676,3.351,1.618,267.982,29.408,1.449,150.126,18.898,25.812,9.206,0.09,0.197,2.318,13.624,0.161,2.529,14.162,431.273,50.333,380.878,41.45,40.083,34.46,5.623,1.015,0.191,0.293,0.476,0.032,0.023,0.12,0.056,0.006,0.232,0.139,0.047,0.016
98,10.231,0.144,0.008,0.013,0.177,2.246,0.999,1.038,0.128,0.656,0.079,0.522,0.88,0.241,0.143,0.562,1.456,0.224,0.694,1.786,0.279,0.381,0.072,0.087,0.098,0.766,0.015,0.084,0.004,15.468,3.922,6.301,1.039,2.485,0.77,0.932,0.019,4.817,0.063,0.028,0.106,4.606,0.014,5.341,0.178,0.104,0.074,0.5,0.005,0.958,0.193,0.035,0.042,0.064,0.019,0.086,2.884,0.037,0.008,0.151,1010.095,693.132,345.542,12.888,0.239,0.435,275.895,0.215,34.835,23.083,176.869,7.108,1.627,0.431,0.669,0.39,3.991,169.761,0.303,7.541,0.051,139.824,8.704,0.038,1.212,4.975,7.113,109.595,0.281,0.408,41.375,0.223,1.265,2.204,6.96,8.015,19.498,0.02,29.346,30.499,1.156,0.766,0.086,0.476,1.022,1.211,8.208,0.418,0.089,0.541,0.216,0.119,0.145,2.681,2.991,9.202,0.688,0.484,506.264,99.377,2.243,1.739,6.353,5.2,21.75,0.848,6.064,43.445,2.32,9.415,83.238,0.132,4.468,0.713,6.199,0.306,3.365,0.851,0.825,4.521,10.021,51.71,132.605,0.655,1.358,2.298,8.781,62.326,0.35,0.197,7.372,2.704,1.83,44.15,0.426,191.044,6.951,8.193,81.486,71.207,0.378,13.522,9.235,301.307,24.871,0.027,0.127,0.112,12.24,5.731,0.015,0.567,0.281,1.034,0.422,0.136,3.471,0.076,0.008,0.394,0.129,71.946,0.039,3.407,3.475,3.093,2.096,56.114,2.586,1.136,204.49,22.766,0.938,115.491,14.636,19.194,6.945,0.063,0.138,1.696,10.16,0.115,1.901,10.445,325.921,38.016,287.863,32.001,31.043,26.778,4.265,0.71,0.13,0.24,0.308,0.018,0.014,0.079,0.037,0.003,0.169,0.104,0.035,0.01
99,5.186,0.048,0.003,0.003,0.109,0.893,0.44,0.52,0.025,0.472,0.062,0.214,0.712,0.104,0.041,0.235,0.726,0.104,0.46,0.554,0.078,0.141,0.026,0.022,0.037,0.203,0.004,0.042,0.001,8.044,2.138,3.294,0.694,1.379,0.088,0.444,0.007,3.227,0.035,0.011,0.054,3.124,0.003,2.065,0.057,0.052,0.042,0.216,0.003,0.423,0.068,0.015,0.005,0.032,0.009,0.043,1.018,0.018,0.004,0.058,697.962,499.23,219.069,10.036,0.164,0.108,226.465,0.104,26.207,17.077,108.883,4.417,0.937,0.228,0.414,0.218,2.62,104.466,0.073,2.846,0.028,89.282,4.938,0.021,0.499,1.604,5.175,71.07,0.212,0.119,26.816,0.087,0.174,0.838,3.705,6.317,13.063,0.005,19.734,18.779,0.836,0.378,0.037,0.337,0.669,0.508,6.194,0.224,0.043,0.311,0.103,0.062,0.09,1.668,1.888,4.972,0.3,0.159,378.322,71.653,1.573,1.189,4.798,3.853,16.167,0.584,4.382,30.97,1.645,6.492,63.415,0.1,3.422,0.538,4.782,0.232,2.513,0.606,0.564,3.523,7.748,39.287,99.287,0.462,0.933,1.689,6.673,46.954,0.265,0.14,5.398,1.816,1.366,33.198,0.272,143.967,5.215,6.084,63.006,52.102,0.274,10.082,7.144,227.895,18.84,0.017,0.086,0.08,9.099,4.555,0.009,0.447,0.106,0.731,0.318,0.102,2.775,0.059,0.003,0.279,0.104,53.602,0.022,2.556,2.844,2.222,1.526,41.668,1.98,0.784,155.453,17.444,0.568,89.11,11.479,13.94,5.121,0.042,0.089,1.222,7.451,0.078,1.452,7.456,249.286,28.985,220.268,24.612,23.965,20.737,3.228,0.478,0.089,0.202,0.173,0.008,0.006,0.052,0.023,0.002,0.117,0.071,0.025,0.007
100,10.195,0.096,0.004,0.008,0.201,1.769,0.75,0.836,0.08,0.947,0.156,0.431,2.022,0.219,0.088,0.414,1.347,0.193,0.594,1.231,0.181,0.28,0.058,0.039,0.076,0.519,0.008,0.066,0.004,14.105,3.208,6.26,1.252,2.349,0.291,0.734,0.011,5.861,0.049,0.023,0.094,5.684,0.011,4.101,0.132,0.027,0.05,0.398,0.001,0.918,0.135,0.015,0.023,0.015,0.004,0.021,2.223,0.008,0.002,0.118,1338.082,988.626,262.487,21.749,0.322,1.592,617.253,0.188,56.188,28.847,191.514,7.849,1.449,0.387,0.754,0.38,4.879,183.665,0.196,6.241,0.056,153.331,7.857,0.049,0.968,3.844,11.123,128.486,0.414,0.283,53.913,0.166,0.735,1.374,5.235,15.025,22.002,0.014,29.325,29.456,1.513,0.572,0.042,0.6,1.146,0.498,10.998,0.418,0.062,0.463,0.178,0.13,0.14,2.217,2.371,7.206,0.531,0.371,758.964,120.878,3.003,2.043,8.674,6.198,24.652,0.927,6.662,54.666,2.416,11.637,141.04,0.226,7.838,1.111,10.075,0.458,5.033,1.057,1.11,8.235,17.586,88.066,203.461,1.113,1.531,3.152,14.169,97.995,0.51,0.254,10.228,2.343,2.505,69.021,0.378,293.585,11.707,11.744,132.44,99.997,0.52,20.439,16.58,521.149,44.171,0.03,0.155,0.147,19.875,12.147,0.016,1.105,0.181,1.322,0.66,0.218,7.094,0.16,0.007,0.602,0.286,111.632,0.047,5.338,8.472,4.321,3.08,84.674,4.283,1.417,365.346,38.312,0.973,223.632,28.869,27.588,9.793,0.056,0.142,2.339,15.931,0.165,3.209,14.331,516.983,60.028,456.883,53.756,52.306,45.58,6.726,1.141,0.192,0.628,0.295,0.014,0.012,0.087,0.035,0.002,0.222,0.125,0.047,0.02
